calcPhase t x y theta rr rl P11 P12 P13 P14 P15 P22 P23 P24 P25 P33 P34 P35 P44 P45 P55 U1 U2 y1 y2
1 49.800000 2.308217 18.407103 11.031575 20.886247 21.041798 1.954930 -0.453330 -0.023557 -0.000997 0.013334 10.787950 0.002914 -0.042875 -0.103145 0.001775 0.000147 -0.000520 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
1 50.000000 2.413573 15.481870 11.031381 20.886247 21.041798 1.835209 -0.525143 -0.018391 -0.000359 0.012335 13.004405 0.003326 -0.048626 -0.117683 0.002478 0.000221 -0.000751 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
1 50.200000 2.413573 15.481870 11.031381 20.886247 21.041798 1.838025 -0.603761 -0.018401 -0.000359 0.012335 15.199070 0.003617 -0.048626 -0.117683 0.003179 0.000221 -0.000751 0.070620 0.011820 0.196510 0.000000 0.000000 0.000000 0.000000 
1 50.400000 2.518362 12.556616 11.031187 20.886247 21.041798 1.760438 -0.673037 -0.009127 0.000493 0.010660 17.418394 0.004058 -0.054377 -0.132221 0.003882 0.000294 -0.000981 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
1 50.600000 2.518362 12.556616 11.031187 20.886247 21.041798 1.763224 -0.751230 -0.009138 0.000493 0.010660 19.613089 0.004349 -0.054377 -0.132221 0.004583 0.000294 -0.000981 0.070620 0.011820 0.196510 0.000000 0.000000 0.000000 0.000000 
1 50.800000 2.622584 9.631342 11.030993 20.886247 21.041798 1.751813 -0.817832 0.004248 0.001557 0.008309 21.835282 0.004819 -0.060127 -0.146761 0.005287 0.000367 -0.001211 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
1 51.000000 2.622584 9.631342 11.030993 20.886247 21.041798 1.754569 -0.895600 0.004238 0.001557 0.008309 24.030008 0.005110 -0.060127 -0.146761 0.005988 0.000367 -0.001211 0.070620 0.011820 0.196510 0.000000 0.000000 0.000000 0.000000 
1 51.200000 2.622584 9.631342 11.030993 20.886247 21.041798 1.757324 -0.973367 0.004227 0.001557 0.008309 26.224734 0.005401 -0.060127 -0.146761 0.006689 0.000367 -0.001211 0.070620 0.011820 0.196510 0.000000 0.000000 0.000000 0.000000 
1 51.400000 2.726239 6.706049 11.030799 20.886247 21.041798 1.842089 -1.036297 0.023778 0.002835 0.005281 28.449798 0.005902 -0.065877 -0.161302 0.007394 0.000441 -0.001441 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
1 51.600000 2.726239 6.706049 11.030799 20.886247 21.041798 1.844814 -1.113640 0.023768 0.002835 0.005281 30.644554 0.006193 -0.065877 -0.161302 0.008094 0.000441 -0.001441 0.070620 0.011820 0.196510 0.000000 0.000000 0.000000 0.000000 
1 51.800000 2.829326 3.780735 11.030606 20.886247 21.041798 2.055893 -1.173602 0.047438 0.004327 0.001577 32.872488 0.006724 -0.071627 -0.175845 0.008800 0.000514 -0.001672 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
1 52.000000 2.931846 0.855401 11.030412 20.886247 21.041798 2.411453 -1.231322 0.073179 0.006031 -0.002803 35.103288 0.007280 -0.077376 -0.190388 0.009507 0.000587 -0.001902 0.070620 0.011820 0.196510 0.139626 0.139626 0.000000 0.000000 
